,Year,Mon,Week,Open,High,Low,Close,Volume,service,downloading,copyrighted,internet,hashtag,tracking,advertisers,offline,cardholders,spam,chat,uploaded,video,painstakingly,promotional,machinima,placement,web,searches,notifying,feeds,graphs,update,intrade,microblogs,stored,banter,application,infringing,html,lists,http,subscriptions,automatically,sites,streaming,compiling,maps,experiential,digitally,scalpers,illegitimately,satellite,hangout,rumor,posts,trackers,platform,subscriber,websites,airtime,users,edit,petition,backpage,content,information,scams,multiplatform,upload,com,media,document,recorder,href,timeline,caption,copyright,scanning,catalogs,skips,user,deleting,download,click,updating,mail,notices,blogs,posting,messages,pandora,delete,alerts,listings,authentication,search,interactive,kickstarter,videos,virtual,geek,facetime,trailers,texts,autoslash,browse,silicon,keystrokes,lounges,fake,bookmarks,conferencing,customized,streams,site,checking,verifying,dotcom,post,social,via,preloaded,megaupload,pdf,postings,incorporating,graphics,adblock,archive,downloaded,online,autographs,database,youtube,tabs,updated,updates,nyt,tweets,orchestration,shazam,bridgebase,edits,informative,booking,fastweb,telephone,kotaku,consoles,chip,discontinuing,patents,ibooks,laptops,faster,smart,automated,infringed,machine,sensors,developers,antivirus,mapping,tweaked,wearable,delivery,counters,desktop,storage,gps,cloud,holdouts,mainframe,operating,electronics,handsets,inexpensive,simplified,modes,screens,fast,layout,devices,screen,intel,nifty,hardware,android,password,browsing,computing,televisions,wearer,cellular,consumer,maneuvers,videoconferencing,smartphone,connector,server,computers,pricing,java,printing,technologies,interface,oracle,tools,device,printers,phones,target,analytics,speedier,refine,processors,simulation,newer,computer,xerox,eyeglasses,titan,handset,portable,laptop,webos,playbook,motion,appliances,date,Day
215,2016,08,3,108.974,109.686,108.602,109.304,26474281,95,69,96,77,56,67,39,88,84,80,58,37,84,51,43,28,90,92,41,90,74,70,71,2,34,81,57,86,67,65,74,51,64,90,71,73,61,75,74,26,33,20,59,47,30,89,86,84,32,65,27,83,85,22,85,93,78,79,34,78,96,68,88,79,79,26,60,61,81,42,57,85,63,80,39,54,61,87,42,52,65,45,88,72,51,91,76,65,32,78,62,74,29,64,68,13,34,60,70,91,87,60,64,68,41,65,76,51,8,88,78,79,69,2,87,62,67,74,54,69,80,73,42,70,76,50,74,70,44,36,89,44,37,81,32,54,40,93,42,45,61,56,55,35,65,73,80,87,17,80,89,58,47,79,70,56,83,51,70,89,65,87,4,67,76,65,57,79,71,78,77,25,86,88,93,67,75,88,65,84,51,58,33,25,66,69,75,35,65,84,66,60,86,51,92,81,76,66,74,86,65,76,46,67,15,81,59,57,79,72,74,83,57,77,66,89,48,5,69,79,2016-08-20,20
216,2016,08,4,108.162,108.6,107.41,107.98,24721103,96,69,96,80,56,65,44,88,81,80,58,36,85,74,41,28,89,92,41,95,64,80,69,2,34,79,56,85,60,65,75,53,59,90,68,70,62,74,75,22,35,18,62,47,32,87,79,77,32,63,28,85,83,22,85,92,81,80,27,78,95,69,90,79,79,28,62,61,80,40,54,84,63,79,40,55,64,87,41,52,66,49,88,76,51,91,74,67,29,78,63,75,28,60,69,14,33,60,66,87,85,60,59,69,34,67,76,48,13,88,82,87,67,3,88,65,72,73,52,69,79,75,44,69,75,50,75,66,44,34,83,43,47,83,38,52,48,96,40,46,61,46,57,33,65,71,78,87,22,80,88,55,45,82,44,57,82,51,69,91,59,88,2,68,78,65,90,78,83,79,77,25,86,88,93,69,75,91,59,85,49,60,35,32,63,72,100,44,68,83,64,62,84,50,91,79,76,64,74,85,64,80,44,68,10,95,59,61,79,71,74,84,71,100,65,90,49,5,72,84,2016-08-27,27
217,2016,09,1,106.92,107.4,106.22,107.23,26518190,93,69,87,78,58,63,41,85,80,81,56,36,84,63,41,26,90,91,42,90,68,83,67,1,19,77,51,83,64,65,74,52,58,86,66,71,59,73,66,21,41,23,58,47,29,87,75,77,28,64,24,82,83,22,84,91,79,76,36,76,91,70,88,77,78,30,65,62,79,41,58,82,61,80,39,52,64,85,42,50,66,49,86,64,51,86,76,69,31,77,63,70,28,60,71,15,38,59,65,84,81,58,59,65,44,65,72,45,8,84,81,91,54,2,89,59,79,72,52,67,80,74,39,69,75,49,73,64,41,31,78,41,52,75,48,52,56,96,39,48,63,49,55,35,63,71,79,81,20,79,88,54,44,81,31,65,83,49,66,87,55,87,4,62,78,65,84,78,82,83,75,25,83,90,91,68,75,88,60,80,50,61,35,35,68,72,77,42,69,86,61,60,91,49,91,74,75,61,72,85,63,84,43,69,18,88,60,62,83,72,72,75,67,100,64,89,54,5,73,81,2016-09-03,03
218,2016,09,2,106.905,107.5125,105.7375,106.1775,42200932,95,74,92,76,55,65,48,85,50,80,58,35,87,55,40,28,91,91,44,98,66,98,82,2,37,85,52,84,82,66,76,51,63,92,68,70,64,73,82,21,37,23,57,47,32,88,73,77,31,66,27,87,85,23,84,94,83,80,26,76,94,70,93,79,76,35,68,65,85,41,56,83,66,80,38,66,64,86,43,52,78,58,90,66,52,87,75,74,32,78,66,71,29,59,77,11,32,62,65,87,82,60,62,69,59,66,78,56,8,84,85,95,61,3,88,63,84,73,55,68,83,74,43,70,74,50,81,72,43,33,92,42,42,82,62,47,59,95,38,48,62,48,63,36,60,75,77,89,38,80,89,57,46,84,46,60,82,48,69,84,51,89,3,67,82,64,56,79,93,84,76,24,84,100,95,66,80,83,58,82,49,65,34,33,76,74,94,30,66,84,61,62,87,52,93,79,78,64,74,88,64,83,42,69,20,98,60,63,80,73,74,78,60,82,62,86,53,5,77,78,2016-09-10,10
219,2016,09,3,109.574,111.88,109.18,111.13,78061873,95,71,91,77,54,65,48,85,68,78,57,36,86,52,41,28,95,100,44,85,60,99,73,2,33,88,52,87,76,70,76,53,63,94,66,69,66,71,83,23,38,23,55,47,30,86,76,78,28,67,27,85,83,22,82,96,86,75,41,77,94,71,94,78,80,32,62,64,87,42,55,85,66,78,39,63,63,84,43,52,70,52,90,73,54,99,75,75,31,76,68,73,29,57,75,10,31,63,68,82,81,62,62,66,58,65,78,50,7,84,85,91,66,2,93,61,81,72,54,68,83,72,41,75,76,50,81,70,45,45,89,40,51,76,71,45,60,91,34,47,62,46,67,35,57,72,77,95,32,83,91,55,45,89,33,68,81,45,69,84,49,96,2,71,85,65,54,75,90,88,74,23,87,99,94,68,73,82,57,85,51,71,34,28,77,77,78,48,63,83,63,60,87,54,94,82,80,68,74,90,63,78,41,68,21,90,58,62,77,74,78,77,54,74,61,85,54,6,77,75,2016-09-17,17
220,2016,09,4,114.172,114.804,112.75,113.606,40219127,95,70,90,79,55,65,46,86,95,78,56,36,87,62,40,25,92,96,45,98,61,98,74,2,22,89,53,86,61,71,77,53,61,92,65,70,61,70,91,21,39,23,60,46,30,84,73,82,29,66,28,84,84,29,83,94,86,75,42,77,94,74,96,79,83,31,66,64,88,41,56,85,66,80,41,59,64,85,43,55,70,51,89,69,54,95,74,73,31,77,68,73,28,54,74,10,32,60,71,84,80,61,63,67,54,66,100,50,7,87,85,92,61,2,94,62,84,70,53,68,82,74,41,75,74,49,81,70,49,50,99,40,42,76,77,45,58,93,38,50,60,44,61,34,56,71,77,88,35,86,93,54,45,90,28,63,83,46,68,87,48,91,2,74,84,64,57,73,92,88,75,24,87,96,94,66,84,82,56,84,49,69,37,30,77,75,78,55,63,82,63,60,87,54,92,81,80,68,75,89,62,76,41,69,18,94,59,65,77,73,77,77,53,76,62,86,52,5,79,76,2016-09-24,24
221,2016,10,2,113.436,113.984,112.848,113.304,25205888,94,74,86,75,59,66,41,87,62,78,58,36,90,59,40,27,83,92,45,95,61,93,75,2,18,85,81,84,61,69,75,51,59,90,66,68,61,67,83,21,39,0,54,47,26,86,75,83,30,66,26,83,82,21,82,94,83,68,37,78,92,73,91,80,84,32,70,62,83,43,53,83,65,81,38,59,63,87,42,50,70,50,89,71,52,92,70,72,31,80,67,75,27,55,77,9,32,64,66,80,83,57,64,65,60,65,85,43,9,94,84,90,57,2,93,56,68,70,52,69,82,76,39,72,77,49,77,71,59,46,87,41,43,79,71,47,59,92,38,48,62,57,62,32,56,71,80,86,36,83,90,54,45,85,22,63,84,51,67,85,44,89,2,63,81,64,56,74,87,90,76,24,86,92,93,67,68,82,56,83,50,63,36,37,77,74,74,55,72,81,61,57,86,52,89,75,78,62,74,87,59,80,43,68,10,92,57,66,78,69,74,74,54,72,62,86,56,5,77,79,2016-10-08,08
222,2016,10,3,116.948,117.806,116.104,116.86,41741676,94,73,88,77,57,65,48,88,75,77,57,38,88,81,40,26,84,93,45,92,59,92,69,2,32,87,56,86,72,71,75,52,63,91,67,75,64,65,94,22,38,0,54,46,27,86,65,83,29,66,26,84,81,22,81,95,83,68,44,77,91,70,93,80,80,31,68,63,80,47,51,85,64,79,38,56,63,84,41,49,67,51,87,63,51,94,72,74,33,77,69,75,27,56,73,14,32,63,59,77,82,57,63,66,69,66,79,48,7,88,88,89,70,2,93,55,79,70,51,69,81,74,37,73,75,48,75,66,48,38,85,39,43,76,71,44,57,90,41,55,63,51,58,32,56,71,79,87,39,86,93,56,45,89,19,57,81,47,66,83,43,90,3,67,82,67,45,77,85,89,74,23,87,94,91,66,74,81,54,81,46,66,36,36,79,75,82,56,69,80,65,58,88,54,91,81,80,65,75,85,59,75,43,68,16,100,58,63,76,70,75,74,51,71,60,84,55,5,77,77,2016-10-15,15
223,2016,10,4,117.286,117.62,116.128,117.16,23106286,91,75,81,75,55,65,44,85,84,83,57,37,89,62,40,28,78,92,44,95,59,90,66,2,29,86,50,85,55,68,74,52,62,97,66,84,64,66,78,20,38,33,52,44,28,86,68,83,31,64,27,83,84,24,80,95,80,68,46,76,95,71,92,80,78,31,72,60,79,49,51,83,63,80,38,55,64,84,42,48,75,49,87,62,49,92,72,72,30,79,71,76,28,53,73,13,33,58,52,77,95,57,60,65,71,65,76,44,15,87,86,88,70,3,92,59,73,74,52,68,81,74,41,72,78,48,73,64,48,54,87,39,39,80,63,46,56,92,37,52,64,60,58,31,58,71,78,86,33,86,91,51,45,86,21,59,84,49,68,82,42,88,3,62,78,65,40,79,87,89,76,23,86,90,91,68,70,80,55,81,48,60,37,42,79,77,82,62,69,81,61,57,88,53,88,73,78,65,75,89,57,73,45,67,18,98,61,64,74,68,72,74,52,69,61,84,51,5,78,78,2016-10-22,22
224,2016,10,5,115.724,116.574,115.034,115.938,42045113,90,80,85,78,57,60,49,85,57,81,58,35,90,56,40,28,80,91,46,93,59,92,64,2,50,84,50,83,57,66,75,50,61,91,66,81,56,64,83,22,42,41,52,44,28,93,72,83,32,64,27,80,83,23,84,91,82,64,35,76,95,72,89,80,76,32,77,62,81,45,50,81,64,82,38,56,63,85,41,49,74,51,86,58,48,90,72,79,33,81,69,74,27,52,73,8,33,58,56,83,88,56,57,66,77,65,81,46,16,88,84,83,81,3,90,53,77,73,50,67,82,75,44,70,76,49,73,66,57,38,91,39,57,81,56,43,54,92,38,54,64,39,57,31,55,72,78,87,41,87,89,51,45,85,20,55,83,50,68,87,43,88,3,60,80,63,43,72,83,90,73,23,84,91,91,69,75,77,54,80,48,62,40,29,81,74,76,50,67,79,62,58,89,50,87,72,75,59,74,87,57,72,45,69,16,94,59,62,77,68,69,74,51,63,61,85,57,4,77,80,2016-10-29,29
225,2016,11,1,111.0925,111.9575,109.855,110.4375,32481780,88,75,77,72,59,60,51,79,64,78,55,34,88,56,40,26,79,91,50,82,59,90,73,2,28,82,52,82,63,68,73,50,62,96,63,75,55,63,80,20,39,25,49,42,28,89,72,90,32,63,27,78,81,40,79,88,82,58,30,74,93,73,88,81,76,34,70,58,79,48,47,80,62,78,37,53,64,83,39,50,63,52,83,63,45,90,69,95,29,78,75,71,26,48,68,12,31,57,58,75,86,54,57,65,58,65,71,47,11,98,88,90,100,2,90,50,66,68,48,66,76,71,39,70,74,47,95,100,100,62,89,39,50,75,51,41,57,89,33,58,68,100,51,29,53,68,77,85,43,84,87,49,42,83,19,52,81,41,64,79,43,85,3,58,77,61,33,71,85,89,70,22,83,84,86,64,100,78,52,77,46,61,43,22,76,71,78,56,66,78,59,55,85,50,87,72,77,62,73,82,55,66,50,66,23,91,54,59,75,67,70,71,48,59,60,81,62,4,75,80,2016-11-05,05
226,2016,11,2,109.696,110.702,107.918,109.714,41453795,92,77,90,73,56,62,51,84,72,87,56,36,93,80,42,30,81,92,47,96,63,96,65,2,50,89,51,85,85,72,78,52,75,90,67,72,67,65,87,20,41,17,54,46,29,84,74,80,47,67,28,84,85,38,82,94,84,69,43,77,95,78,95,83,86,33,74,65,88,66,48,85,63,80,43,54,65,100,40,51,64,59,88,65,47,94,72,76,32,79,75,79,27,50,74,15,32,61,56,79,98,57,61,74,64,65,77,50,7,90,89,89,87,2,93,54,76,74,49,67,79,73,42,75,76,50,76,64,55,39,93,41,54,80,52,42,56,95,39,62,65,46,56,31,60,73,83,90,39,90,94,51,44,87,21,61,86,41,69,82,42,90,2,62,81,66,39,81,91,91,74,23,87,93,89,69,90,82,54,80,47,66,49,41,82,76,78,37,67,82,63,59,91,53,94,78,81,64,77,84,58,70,55,69,27,92,62,65,80,71,76,75,49,60,65,87,70,5,80,88,2016-11-12,12
227,2016,11,3,108.102,109.322,107.066,108.564,39534810,86,78,72,72,55,59,39,82,81,91,55,35,92,54,47,25,75,92,39,91,59,70,61,2,42,77,47,78,43,68,67,52,77,81,63,72,60,61,72,20,100,11,53,41,28,81,74,76,38,59,28,77,80,22,78,91,73,64,22,75,95,98,81,79,76,28,73,57,88,85,46,80,58,80,38,47,64,86,37,49,64,66,83,63,44,87,69,66,31,78,76,82,27,47,68,12,31,55,43,79,93,51,55,74,61,65,70,40,7,83,81,89,76,2,92,41,62,77,49,66,80,75,39,68,74,48,70,58,53,37,82,41,48,76,37,43,52,93,36,73,66,40,47,29,83,76,100,80,17,90,89,48,44,79,19,59,82,40,68,82,45,84,2,57,77,73,44,74,62,91,70,23,84,87,90,79,89,87,53,80,48,61,71,49,69,73,77,49,79,80,59,66,81,49,80,70,77,59,75,83,59,78,97,66,21,90,71,59,75,69,69,69,49,66,72,99,91,4,74,96,2016-11-19,19
228,2016,11,4,111.225,111.9475,110.6725,111.6375,23533105,95,82,85,77,54,78,58,92,57,100,54,38,89,74,51,28,81,92,44,98,56,90,62,2,45,85,49,89,87,69,75,54,83,89,63,73,61,62,89,22,56,21,55,62,27,80,80,79,34,65,27,82,82,22,84,95,82,69,38,76,96,79,91,82,83,33,72,63,86,88,43,84,63,80,42,51,64,86,38,57,66,75,88,67,45,91,73,77,34,78,75,85,28,48,69,8,33,58,59,79,92,57,58,88,63,68,74,45,7,89,88,87,94,3,90,48,82,77,49,69,82,76,43,73,74,54,71,62,47,39,90,41,46,80,46,42,50,95,40,66,67,53,53,30,68,73,91,90,38,95,92,50,44,85,21,64,87,39,69,87,41,89,2,57,83,69,42,88,87,93,75,23,88,96,92,72,81,87,53,80,50,64,49,48,81,78,77,45,73,81,61,64,92,51,93,77,81,63,78,87,62,78,71,72,11,93,68,61,79,73,72,78,49,66,72,92,84,4,81,82,2016-11-26,26
229,2016,12,1,109.765,110.515,108.94,109.695,31807429,94,79,96,76,53,81,47,85,58,80,54,36,92,49,46,26,79,89,45,85,55,93,66,2,60,85,47,81,66,68,75,54,87,89,62,71,58,59,82,18,48,15,53,47,28,81,77,77,46,63,25,83,83,20,81,94,79,66,33,76,92,76,90,81,79,33,76,62,80,64,45,84,67,80,40,51,63,85,36,66,67,81,86,70,45,88,75,74,33,78,70,85,31,50,73,5,32,59,56,74,94,57,58,85,60,64,74,44,8,90,84,86,78,2,85,49,74,71,47,70,80,74,45,72,73,55,70,64,45,41,87,40,43,80,45,41,44,97,37,63,68,48,52,30,56,72,84,85,30,93,93,48,41,84,18,62,89,41,68,81,41,87,2,58,82,66,39,91,86,92,70,24,83,92,91,67,78,83,54,80,47,62,39,34,82,74,85,27,72,81,60,59,88,49,93,74,80,62,78,87,57,74,63,69,14,89,60,60,78,69,71,73,50,68,70,86,73,4,79,73,2016-12-03,03
230,2016,12,2,110.386,111.742,109.902,111.232,30397932,96,83,87,76,52,85,48,86,47,78,56,36,94,92,45,29,75,93,47,88,57,81,74,1,36,83,50,80,60,66,73,53,85,87,62,74,58,61,80,24,50,45,56,50,29,79,77,75,32,63,26,81,81,20,82,90,74,67,33,75,93,79,87,81,80,31,79,61,81,45,47,83,62,81,40,55,65,82,36,85,70,86,87,81,43,92,73,72,30,78,71,85,28,49,68,11,33,59,59,79,96,58,55,86,58,63,74,47,7,97,83,91,83,2,82,47,66,71,48,69,82,74,50,68,74,54,73,73,46,35,90,44,49,83,35,41,49,100,34,61,72,41,52,28,57,74,85,85,26,92,94,49,41,79,19,60,95,44,67,79,43,87,2,53,79,66,41,95,82,88,64,29,79,92,90,69,78,83,57,83,47,58,37,41,80,72,73,46,76,80,62,58,87,48,93,71,78,62,76,87,58,76,69,65,12,86,64,57,83,69,68,73,51,65,72,87,78,5,76,75,2016-12-10,10
231,2016,12,3,114.804,116.07,114.418,115.094,39003140,92,90,75,75,53,100,35,95,52,74,57,37,96,72,37,30,68,87,43,80,55,49,69,2,11,73,48,76,39,60,61,50,88,84,58,74,51,56,53,20,63,12,50,63,27,81,81,71,37,55,26,74,80,18,83,84,64,65,29,77,94,75,74,80,71,25,82,53,71,33,43,80,59,88,40,53,62,79,34,81,86,91,87,62,45,88,71,58,27,81,65,76,32,47,73,8,32,52,59,81,94,53,43,73,54,60,72,43,8,100,74,86,79,2,75,40,49,71,52,67,88,75,42,62,78,55,70,61,47,38,79,57,45,84,21,42,43,97,36,60,77,44,57,29,57,73,84,77,13,87,84,46,42,70,20,57,99,46,65,74,42,81,3,50,68,67,38,83,53,77,62,25,75,83,90,67,79,79,59,84,45,46,39,36,67,64,72,27,75,78,60,54,74,45,82,66,70,57,70,87,52,78,82,58,18,73,58,49,81,65,64,73,51,69,69,88,87,4,68,72,2016-12-17,17
232,2016,12,4,116.256,117.062,116.088,116.692,22664578,86,100,79,76,53,65,28,95,56,67,58,38,99,51,37,28,63,80,39,76,51,29,64,2,11,63,45,72,36,46,54,46,67,80,62,78,41,50,34,20,70,18,51,73,28,84,88,68,39,55,31,67,79,14,90,78,56,52,38,75,95,78,55,80,56,23,92,45,64,34,40,72,66,93,38,52,54,85,34,72,97,75,90,59,57,74,69,46,25,85,60,74,39,50,74,12,32,48,48,97,93,49,27,63,58,60,67,40,8,84,64,78,80,2,68,38,42,74,57,64,100,75,49,50,77,54,66,61,45,41,55,79,45,86,15,48,42,89,33,66,64,37,38,34,61,80,92,66,5,86,78,44,45,57,17,49,88,46,65,94,42,78,2,40,65,63,38,75,42,83,65,27,72,88,99,71,81,74,64,89,47,35,55,36,59,62,77,35,84,72,53,57,64,38,60,54,63,44,64,90,47,81,62,43,10,76,59,45,92,67,49,89,57,68,65,93,96,4,66,85,2016-12-24,24
233,2016,12,5,116.785,117.5325,116.13,116.6425,21207132,97,88,85,77,61,68,35,87,51,77,58,37,97,73,38,30,78,87,45,91,59,55,62,1,36,73,51,90,52,56,67,49,68,88,66,79,52,57,65,21,99,100,53,64,32,88,89,75,39,62,30,75,83,17,86,90,72,64,46,76,92,74,77,79,64,29,87,56,76,41,49,78,67,83,38,51,58,97,41,49,75,54,93,81,57,84,75,59,29,78,56,73,31,54,72,7,32,56,61,96,92,57,51,62,57,64,74,38,8,86,81,84,54,2,80,58,64,70,49,71,87,79,37,61,71,51,72,60,47,47,66,100,49,88,27,51,54,96,33,51,70,45,47,35,54,78,89,80,17,88,91,48,44,72,17,58,89,48,68,97,41,85,1,52,69,65,44,80,65,84,73,27,81,88,95,72,76,77,58,86,48,50,42,40,65,72,77,38,74,77,58,55,78,43,76,70,70,53,70,86,58,74,46,60,14,79,62,57,82,68,63,88,54,69,63,86,93,5,70,82,2016-12-31,31
234,2017,01,2,116.0875,116.965,115.6975,116.6725,25961367,96,85,89,77,59,69,47,84,61,80,55,36,91,66,39,26,85,95,45,93,61,77,63,1,20,82,52,98,54,65,72,53,69,91,65,72,59,64,77,20,71,32,54,58,32,85,82,80,38,65,26,81,84,20,93,94,83,68,38,76,92,72,93,82,76,33,78,62,82,44,48,83,64,78,37,54,62,95,40,64,65,49,89,85,52,92,75,67,29,77,60,70,28,52,69,12,33,60,57,94,93,56,59,65,58,66,75,46,8,86,87,92,71,2,88,64,66,71,48,70,79,73,46,70,72,52,71,63,47,57,81,49,56,89,37,52,55,94,37,57,63,42,54,33,53,73,83,92,25,87,92,53,44,81,19,61,83,44,70,88,40,87,1,55,75,63,42,78,85,84,76,26,85,93,91,70,72,76,54,84,47,60,36,29,68,73,76,39,70,83,62,57,88,46,85,75,77,61,74,88,61,71,41,70,15,89,59,61,79,70,73,87,53,62,63,85,71,5,75,76,2017-01-07,07
235,2017,01,3,118.694,119.532,118.372,119.228,27762152,95,84,100,74,57,67,47,83,69,79,54,36,92,56,38,27,83,94,42,90,59,79,62,1,27,82,54,94,47,66,71,56,68,90,64,80,62,64,82,20,60,18,54,52,31,87,80,84,35,64,27,82,86,24,69,94,82,64,42,78,94,73,95,83,78,33,83,63,83,42,50,85,62,79,38,51,62,91,40,48,65,46,90,73,52,93,74,66,28,77,61,69,28,53,68,19,32,61,70,91,89,57,66,65,61,67,83,45,8,89,87,91,61,3,89,61,71,70,48,71,79,74,49,71,74,52,71,63,49,60,90,47,60,84,40,50,53,91,33,53,61,47,55,32,51,74,83,90,23,87,94,52,43,81,21,57,83,46,69,86,39,87,2,60,78,63,40,77,81,85,72,25,88,93,90,67,74,77,54,82,46,61,35,30,67,71,76,56,64,82,62,57,90,48,87,78,79,65,73,87,60,68,40,68,20,93,58,63,77,70,73,87,51,64,60,83,66,4,75,75,2017-01-14,14
236,2017,01,4,119.5475,120.32,119.2575,119.9425,29086996,95,89,92,74,65,63,50,83,62,79,53,35,93,78,38,27,84,91,43,99,59,92,62,2,58,84,52,94,79,68,74,55,68,93,67,78,62,63,85,22,46,25,53,51,31,90,73,85,36,67,27,81,85,35,65,95,83,71,27,77,95,76,95,83,79,33,82,63,84,44,50,84,64,81,38,52,61,90,40,49,63,47,90,80,53,94,75,69,27,78,63,67,26,53,69,22,32,59,66,84,91,56,65,66,56,67,79,46,8,90,89,90,61,3,89,64,72,70,49,71,82,74,50,69,72,52,72,61,55,63,84,45,54,92,48,50,56,93,33,49,60,42,54,31,53,72,80,89,41,89,94,51,44,84,19,52,82,43,67,84,39,88,2,60,82,62,42,76,94,86,74,25,86,92,91,67,71,75,55,83,45,62,32,26,69,73,78,59,63,82,61,58,88,49,87,78,76,62,74,88,62,69,38,68,12,90,59,64,79,69,72,88,49,64,58,81,64,4,75,73,2017-01-21,21
237,2017,01,5,120.756,121.56,120.55,121.164,24949689,97,88,94,77,59,61,72,82,66,83,55,36,93,70,39,28,85,95,45,100,62,93,59,2,20,87,51,100,58,70,77,56,67,92,66,77,64,64,78,22,40,11,52,50,29,89,77,83,35,67,27,84,85,95,69,97,86,78,44,78,95,73,100,83,81,34,84,65,88,40,51,85,82,79,38,53,60,96,41,50,65,51,95,72,52,91,75,70,30,77,64,67,26,54,75,16,32,63,64,85,91,59,69,70,57,68,78,49,8,92,94,94,57,2,93,62,70,70,48,72,80,77,51,74,74,53,71,65,56,58,92,44,61,91,56,49,58,95,34,47,61,51,58,32,51,76,81,89,35,91,95,54,43,85,21,54,85,45,68,88,40,91,2,62,79,63,38,78,100,86,71,25,87,91,91,66,81,75,53,82,46,64,35,30,71,75,85,43,60,83,64,59,91,51,88,81,79,65,76,87,61,68,38,72,15,87,60,66,80,70,74,89,50,61,59,82,64,5,76,73,2017-01-28,28
238,2017,02,1,127.773333333,129.69,127.65,128.786666667,56734250,94,87,91,75,59,62,65,81,60,85,55,35,92,56,39,25,84,95,44,98,58,93,60,2,34,87,52,93,65,71,75,56,65,93,64,77,67,64,91,22,41,11,53,49,30,85,71,85,62,65,26,81,84,29,66,99,85,72,35,76,92,71,96,85,84,35,85,64,86,41,57,85,63,79,36,52,60,93,39,54,67,54,87,89,51,93,75,69,28,77,63,65,25,58,71,22,31,63,68,87,88,59,64,72,57,66,76,47,8,88,87,97,55,2,95,58,84,69,46,70,75,73,50,74,72,51,71,58,49,63,92,44,64,88,59,48,61,93,34,46,62,47,57,29,49,74,80,91,29,87,93,53,43,89,20,82,91,42,67,81,39,90,1,62,80,63,36,78,96,88,70,25,88,91,88,71,77,74,52,82,47,64,30,39,66,75,83,49,60,81,65,57,90,51,88,79,80,64,75,86,59,67,38,70,9,92,59,63,79,70,74,86,50,59,59,83,60,5,77,72,2017-02-04,04
239,2017,02,2,131.026,132.038,130.748,131.68,27289830,92,88,90,74,57,64,55,82,71,82,54,36,93,76,37,29,83,93,44,96,59,88,62,2,31,86,51,91,53,72,76,56,68,91,65,79,68,66,86,22,39,21,62,50,81,86,68,84,40,64,27,82,86,27,66,98,85,72,40,76,96,70,94,81,84,34,88,63,82,42,54,84,61,81,36,51,60,93,40,50,83,55,87,71,51,92,75,69,28,78,65,66,25,54,72,15,31,63,57,85,91,57,70,67,53,68,75,46,8,88,84,96,60,2,94,62,78,69,45,70,78,75,52,73,73,50,72,58,56,52,86,43,56,97,62,48,56,91,36,43,61,46,59,29,48,73,79,92,32,86,95,53,42,88,25,68,100,42,66,80,40,89,1,76,80,63,39,77,90,91,70,25,87,89,86,66,76,73,53,81,44,64,29,30,66,74,79,62,58,83,62,55,91,50,89,80,81,65,75,100,59,67,39,70,20,95,57,62,78,67,74,84,49,58,58,80,59,4,75,73,2017-02-11,11
240,2017,02,3,134.568,135.382,134.112,134.976,27333499,94,88,96,73,56,62,46,83,78,81,55,35,95,68,38,28,81,94,45,96,61,85,63,2,27,87,50,92,68,71,75,61,64,93,65,77,68,66,85,21,57,11,53,50,39,88,75,86,39,65,27,82,85,25,67,97,83,76,46,78,95,69,94,83,80,34,86,64,80,40,53,85,62,80,37,51,59,92,39,48,63,43,91,69,52,93,76,66,30,78,65,67,24,58,70,17,32,63,65,87,91,57,63,64,51,65,75,48,14,88,83,95,61,3,98,59,75,69,44,70,78,72,50,74,74,51,75,62,51,42,84,44,61,91,64,49,57,91,36,48,60,46,58,28,50,77,78,93,29,88,98,53,43,88,19,60,85,42,66,83,42,90,3,65,79,65,38,80,84,93,73,26,88,89,87,67,73,78,52,86,44,65,31,41,66,75,80,48,58,85,64,56,92,51,88,80,80,64,74,92,57,70,40,71,15,98,61,64,82,69,70,93,49,63,58,81,58,4,74,77,2017-02-18,18
241,2017,02,4,136.4875,137.0025,135.9175,136.75,21977214,97,90,98,74,56,66,51,83,75,79,55,36,94,64,40,28,89,91,46,96,59,96,60,1,44,88,52,94,70,72,80,58,67,93,65,80,63,65,90,24,42,21,52,49,30,88,77,88,38,67,27,86,84,25,72,100,87,76,37,79,94,72,100,85,81,37,88,66,85,41,55,86,62,79,41,52,60,93,40,48,65,45,89,73,52,95,77,71,30,78,64,66,24,59,69,9,32,63,69,87,90,58,69,65,63,65,77,52,8,92,85,94,62,2,95,61,78,70,43,70,80,75,55,76,73,51,74,59,54,63,96,42,61,90,67,50,57,96,40,58,60,57,58,28,50,75,78,97,27,92,99,55,41,88,19,61,87,40,67,88,41,94,3,65,81,66,45,78,89,94,73,26,90,93,89,69,78,77,53,84,43,66,33,35,72,79,92,50,61,86,63,56,95,51,92,81,81,65,75,90,60,73,42,72,20,98,63,67,79,70,72,90,49,62,59,79,54,4,77,77,2017-02-25,25
